18.6408529598286,62.9128787394215,149.126823678629,291.263327497322,503.303029915372,799.226570652652,1193.01458942903,1698.64772596438,1814.426064,1814.426064
16.9862525993445,57.3286025227878,135.890020794756,265.410196864758,458.628820182302,728.285580196897,1087.12016635805,1547.87226811527,1814.426064,1814.426064
15.6722025855058,52.8936837260819,125.377620684046,244.878165398528,423.149469808656,671.94568585356,1003.02096547237,1428.12946060421,1814.426064,1814.426064
14.5692820294867,49.1713268495177,116.554256235894,227.64503171073,393.370614796141,624.657967014243,932.43404988715,1327.62582493698,1814.426064,1814.426064
13.6044316993363,45.91495698526,108.83545359469,212.56924530213,367.31965588208,583.290009109044,870.683628757523,1239.70383860202,1700.55396241704,1814.426064
12.7428503929702,43.0071200762745,101.942803143762,199.10703739016,344.056960610196,546.349710598599,815.542425150095,1161.19224205941,1592.85629912128,1814.426064
11.9715615013611,40.4040200670939,95.7724920108892,187.055648458768,323.232160536751,513.280699370859,766.179936087113,1090.90854181153,1496.44518767014,1814.426064
11.2784853356658,38.0648880078722,90.2278826853266,176.226333369779,304.519104062977,483.565058766672,721.823061482613,1027.75197621255,1409.81066695823,1814.426064
10.6491949188836,35.9410328512322,85.1935593510688,166.393670607556,287.528262809857,456.584232147134,681.548474808551,970.407886983268,1331.14936486045,1771.75980462926
10.0769929531328,34.0098512168234,80.6159436250628,157.453014892701,272.078809734587,432.051072865571,644.927549000502,918.265982854231,1259.62411914161,1676.55970257748
9.55541574102937,32.2495281259741,76.4433259282349,149.303370953584,257.996225007793,409.688449896634,611.546607425879,870.737259401301,1194.42696762867,1589.78229391376
9.07330952775213,30.6224196561634,72.5864762220171,141.770461371127,244.979357249308,389.018146002373,580.691809776137,826.805330716413,1134.16369096902,1509.57187267976
8.63434114176826,29.1409013534679,69.0747291341461,134.911580340129,233.127210827743,370.197376453314,552.597833073169,786.804336543633,1079.29264272103,1436.53850746169
8.22733658573758,27.7672609768643,65.8186926859006,128.55213415215,222.138087814915,352.747056113499,526.549541487205,749.716046375337,1028.4170732172,1368.82312445209
7.84844613873213,26.4885057182209,62.787569109857,122.63197091769,211.908045745767,336.50212819814,502.300552878856,715.189654391965,981.055767341516,1305.78522633156
7.49957208775696,25.3110557961797,59.9965767020557,117.180813871203,202.488446369438,321.54415326258,479.972613616445,683.398506496853,937.44651096962,1247.74130610056
