53.6022066241054,180.907447356356,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
48.6867854716113,164.317900966688,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
44.7747988639821,151.114946165939,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
41.5540213048277,140.244821903793,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
38.8775032157745,131.211573353239,311.020025726196,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
36.5999176055082,123.52472191859,292.799340844066,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
34.6350668898514,116.893350753249,277.080535118811,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
32.9220753261956,111.11200422591,263.376602609565,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
31.4166641726986,106.031241582858,251.333313381589,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
30.0774830402328,101.511505260786,240.619864321862,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
28.8725519704373,97.4448629002259,230.980415763498,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
27.7422553739171,93.6301118869702,221.938042991337,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
26.7006369494402,90.1146497043608,213.605095595522,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
25.7165992371067,86.7935224252353,205.732793896854,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
24.7888743999224,83.6624510997381,198.310995199379,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
23.928153660362,80.7575186037217,191.425229282896,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069,312.608069
