Depth,Velocity,Power
-0.553094871797505,0.9,16.7281979240487
-0.923509696841577,1,19.1817106633946
-1.15828086267505,1.1,29.6950187415994
-1.38888643412641,1.2,31.1630427623829
-1.51580123490568,1.3,46.3059897405684
-1.66105787801036,1.4,51.0907036891042
-1.77108451051227,1.5,45.8489435036727
-1.8578810813636,1.6,73.3370160566341
-1.93280961179777,1.7,69.484605378977
-1.9798046353152,1.8,69.2592696378209
-0.0534147380569418,0.9,14.6107381721492
-0.412728736625295,1,20.1355587351076
-0.6823400035336,1.1,28.7300849960819
-0.884698293966536,1.2,30.117273375398
-1.00950174055178,1.3,48.9570154783063
-1.15247844608692,1.4,51.2927360805668
-1.27105680214842,1.5,44.3251028488367
-1.35404261292989,1.6,81.6939267372469
-1.42137242327931,1.7,65.9797032917997
-0.251272387259002,1.1,26.8779841456043
-0.451535068169341,1.2,27.720475449113
-0.590013890973121,1.3,47.7963267683242
-0.726414945285504,1.4,47.3268333072558
-0.839985813243099,1.5,41.1707216842795
-0.922974279219237,1.6,74.9184212760517
-0.981765626437315,1.7,61.947081501537
-1.05114033208677,1.8,61.5367223307235
-1.12280673170036,1.9,69.6094286673115
-0.0994875416279452,1.3,44.9516558436883
-0.248112316505787,1.4,40.9184720510192
-0.387110687015013,1.5,36.4525341143116
-0.46658076981963,1.6,62.4037630957521
-0.545351293441557,1.7,55.3021908616805
-0.624878023565438,1.8,53.7489461573047
-0.688383618356097,1.9,62.0674479061523
-0.718165165111153,2,70.6600427457089
-0.76877212203681,2.1,80.1335202231075
-0.788603056425326,2.2,127.456080796903
-0.832226908895296,2.3,158.363662400227
-0.846352255530107,2.4,181.510411761175
-0.0699662170402141,1.7,47.5752455350616
-0.163474300337441,1.8,45.9047010423357
-0.216163068618372,1.9,54.1900155814943
-0.253317998244543,2,64.4139031624564
-0.308318658240985,2.1,70.9259165320232
-0.335514958723985,2.2,120.91383615924
-0.381000890400707,2.3,144.04289176236
-0.394434162688561,2.4,175.001997008046
-0.430781095917078,2.5,135.44840185696
-0.014410872454894,2.4,179.893536871109
-0.055813743307019,2.5,139.889593764703
-0.963052987041208,0.5,2.10295184978948
-7.81044443175773,0.6,3.08125492095206
-9.24449785191356,0.7,3.75001602411226
-9.5146369162534,0.8,4.3054840149563
-9.61921235084976,0.9,3.27118534053769
-0.826767909473219,0.5,2.26264624816265
-5.90816749550014,0.6,3.70500073871939
-8.19196323392448,0.7,6.37196438173843
-8.8549204555414,0.8,8.15700619370677
-9.11052754119496,0.9,8.16012028671907
-9.23201454334008,1,10.1388741503703
-0.521237062546351,0.5,2.40509478297993
-4.57007521378031,0.6,4.00841257493691
-6.85913658441383,0.7,6.35856888150983
-7.87208511840884,0.8,10.3730122304814
-8.33048744956037,0.9,12.340127029968
-8.57096354557662,1,17.009553799923
-0.230903431125865,0.5,2.5723267581187
-3.69140655418611,0.6,1.22554746038971
-5.72833615700642,0.7,3.5514881964876
-6.8351831152851,0.8,9.78127708072925
-7.43957833432493,0.9,15.0046644578533
-7.76919249330858,1,18.8339179489115
-0.0598633471782222,0.5,1.64564179187234
-3.03396751093008,0.6,2.57820648640789
-4.89100747517708,0.7,2.62487965593665
-5.96304796650683,0.8,9.46839904456048
-6.60773136525212,0.9,14.3404514151428
-6.99022233133605,1,22.8962480190103
-7.23768065540638,1.1,29.106460013552
-7.39618796472414,1.2,37.7477489150789
-2.40154712065975,0.6,3.08888004811978
-4.09614930147037,0.7,2.7441197854887
-5.11003418775011,0.8,3.48230255861752
-5.75504722760495,0.9,9.30598373515941
-6.16433871233654,1,19.1989525354411
-6.42917416853133,1.1,27.5473828410061
-6.62159260115879,1.2,41.2450786152963
-1.8385382014552,0.6,4.35865239131757
-3.39459993004924,0.7,4.56893897935301
-4.34959054634549,0.8,4.27219943937502
-4.97114791660134,0.9,7.59583273280152
-5.38648591585288,1,16.0316818943968
-5.63744860337233,1.1,16.5595654593
-1.40748348910836,0.6,5.18736301965892
-2.8396642262313,0.7,6.27605699292793
-3.73313013276011,0.8,7.38286684677623
-4.32637378840698,0.9,7.68400574244814
-4.73233529811249,1,10.2028805371477
-4.98327722311724,1.1,16.2026282251721
-5.23931715647797,1.2,20.2443532938332
-5.41358228369083,1.3,44.6744638299532
-5.53916689516586,1.4,54.8069817531358
-5.62203375146136,1.8,77.8940052091807
-0.988560997434729,0.6,2.82416997461132
-2.29033741949736,0.7,7.83567931664334
-3.12489629692124,0.8,10.1139938516327
-3.69277137303679,0.9,11.3535749028097
-4.08570298330736,1,7.16167211899726
-4.33603223768087,1.1,12.4726665099356
-4.60096034987431,1.2,19.4526590544631
-4.75961608766616,1.3,33.5510419072278
-4.87606296107086,1.4,35.6190657155712
-4.97728337761514,1.5,45.0936412491186
-4.90437664267549,1.8,61.8641340981063
-0.541865027184942,0.6,5.26875045014318
-1.7648277063861,0.7,8.76260999981734
-2.54228564592347,0.8,12.4992983848348
-3.09265205170087,0.9,10.3404240256848
-3.47138459431111,1,9.74073086390322
-3.71025934650594,1.1,12.503037019174
-3.98202269465923,1.2,12.4576425559761
-4.13237469942197,1.3,27.4944371093702
-4.36287258808434,1.8,94.0024275895225
-0.182513704717942,0.6,5.07615056176752
-1.33050602896735,0.7,7.21269573602398
-2.05257659379012,0.8,13.5512465996246
-2.58528552650919,0.9,13.331780381722
-2.95058590596968,1,14.4323223700066
-3.17030132324906,1.1,19.9669088079328
-3.45076028335614,1.2,16.8898890050109
